"SCTRY","Value added source country","SINDY","Value added source industry","XCTRY","Country of final demand","XINDY","Industry of final demand","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"WLD","World","D01T03","Agriculture, forestry and fishing","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D05T09","Mining and quarrying","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,47421.447,,
"WLD","World","D05T09","Mining and quarrying","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D05T06","Mining and extraction of energy producing products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,38482.866,,
"WLD","World","D05T06","Mining and extraction of energy producing products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D07T08","Mining and quarrying of non-energy producing products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,5586.551,,
"WLD","World","D07T08","Mining and quarrying of non-energy producing products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D09","Mining support service activities","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,3352.03,,
"WLD","World","D09","Mining support service activities","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D10T33","Manufacturing","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,172395.81,,
"WLD","World","D10T33","Manufacturing","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D10T12","Food products, beverages and tobacco","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,19927.28,,
"WLD","World","D10T12","Food products, beverages and tobacco","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D13T15","Textiles, wearing apparel, leather and related products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,13706.642,,
"WLD","World","D13T15","Textiles, wearing apparel, leather and related products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D16T18","Wood and paper products; printing","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,19457.009,,
"WLD","World","D16T18","Wood and paper products; printing","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D16","Wood and products of wood and cork","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,3566.169,,
"WLD","World","D16","Wood and products of wood and cork","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D17T18","Paper products and printing","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,15890.84,,
"WLD","World","D17T18","Paper products and printing","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D19T23","Chemicals and non-metallic mineral products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,52021.098,,
"WLD","World","D19T23","Chemicals and non-metallic mineral products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D19","Coke and refined petroleum products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,13042.649,,
"WLD","World","D19","Coke and refined petroleum products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D20T21","Chemicals and pharmaceutical products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,26415.385,,
"WLD","World","D20T21","Chemicals and pharmaceutical products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D22","Rubber and plastic products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,8238.382,,
"WLD","World","D22","Rubber and plastic products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D23","Other non-metallic mineral products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,4324.681,,
"WLD","World","D23","Other non-metallic mineral products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D24T25","Basic metals and fabricated metal products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,16413.824,,
"WLD","World","D24T25","Basic metals and fabricated metal products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D24","Basic metals","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,8033.973,,
"WLD","World","D24","Basic metals","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D25","Fabricated metal products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,8379.85,,
"WLD","World","D25","Fabricated metal products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D26T27","Computers, electronic and electrical equipment","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,28451.174,,
"WLD","World","D26T27","Computers, electronic and electrical equipment","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D26","Computer, electronic and optical products","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,20450.549,,
"WLD","World","D26","Computer, electronic and optical products","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D27","Electrical equipment","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,8000.625,,
"WLD","World","D27","Electrical equipment","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D28","Machinery and equipment, nec ","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,8444.82,,
"WLD","World","D28","Machinery and equipment, nec ","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D29T30","Transport equipment","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,6917.648,,
"WLD","World","D29T30","Transport equipment","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D29","Motor vehicles, trailers and semi-trailers","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,5440.024,,
"WLD","World","D29","Motor vehicles, trailers and semi-trailers","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D30","Other transport equipment","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,1477.623,,
"WLD","World","D30","Other transport equipment","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,7056.317,,
"WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,37964.574,,
"WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","WLD","World","D97T98","Private households with employed persons","2015","2015","USD","US Dollar","6","Millions",,,0,,
"WLD","World","D41T43","Construction","WLD","World","D90T96","Arts, entertainment, recreation and other service activities","2015","2015","USD","US Dollar","6","Millions",,,11443.073,,
