Country,Variable,Code,Name,Value
Norway,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,1346512.85526456
Latvia,Number of enterprises,D05T09,Mining and quarrying,268
Netherlands,Number of enterprises,D69T82,Other business sector services,69944
Switzerland,Number of enterprises,D58T63,Information and communication,6358
Latvia,Turnover,D68,Real estate activities,1283.14849865517
Norway,Turnover,D49T53,Transportation and storage,381747.042310958
Czech Republic,Number of enterprises,D68,Real estate activities,45033
Lithuania,Number of enterprises,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,61054
Ireland,Turnover,D49T53,Transportation and storage,17401.9016855824
Norway,Number of employees,D69T82,Other business sector services,128068
Czech Republic,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,3381670.36727682
Ireland,Number of employees,D69T82,Other business sector services,115189
Lithuania,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",421
Czech Republic,Number of enterprises,D69T82,Other business sector services,30842
Lithuania,Number of employees,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,225663
Lithuania,Number of enterprises,D41T43,Construction,29067
Turkey,Turnover,D68,Real estate activities,23569.4498422031
Lithuania,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",2141.10423030268
Latvia,Number of enterprises,D41T43,Construction,11057
Turkey,Turnover,D41T43,Construction,303301.770561456
Germany,Turnover,D69T82,Other business sector services,171059.430067241
Latvia,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1875.96707037548
Turkey,Turnover,D58T63,Information and communication,74972.9843141399
Latvia,Number of enterprises,D68,Real estate activities,13434
Iceland,Turnover,D69T82,Other business sector services,145072.023052759
Latvia,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",283.612047005747
Lithuania,Number of enterprises,D68,Real estate activities,12818
Czech Republic,Turnover,D68,Real estate activities,165023.999883582
Latvia,Number of enterprises,D58T63,Information and communication,6327
Latvia,Number of employees,D49T53,Transportation and storage,76367
Czech Republic,Turnover,D58T63,Information and communication,344316.921089828
Germany,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,1730493.10587701
Lithuania,Number of enterprises,D58T63,Information and communication,6117
Czech Republic,Number of enterprises,D69T82,Other business sector services,178837
Lithuania,Number of enterprises,D05T09,Mining and quarrying,116
Norway,Turnover,D55T56,Accommodation and food service activities,67756.6934212606
Norway,Number of employees,D68,Real estate activities,24921
Netherlands,Number of employees,D69T82,Other business sector services,449279
Iceland,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,1017371.47678525
Netherlands,Number of enterprises,D49T53,Transportation and storage,39318
Romania,Number of enterprises,D55T56,Accommodation and food service activities,25497
Czech Republic,Number of employees,D55T56,Accommodation and food service activities,112891
Netherlands,Number of employees,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,1301130
Lithuania,Turnover,D58T63,Information and communication,1721.67923291954
Switzerland,Number of enterprises,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,33511
Latvia,Number of employees,D69T82,Other business sector services,35638
Romania,Number of employees,D58T63,Information and communication,161607
Turkey,Turnover,D69T82,Other business sector services,73111.977396228
Turkey,Turnover,D69T82,Other business sector services,89445.3997588679
Latvia,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",7442
Netherlands,Turnover,D49T53,Transportation and storage,72873.0655638123
Lithuania,Number of employees,D69T82,Other business sector services,52286
Latvia,Number of employees,D69T82,Other business sector services,38576
Switzerland,Number of enterprises,D49T53,Transportation and storage,4831
Romania,Turnover,D55T56,Accommodation and food service activities,13879.2363874061
Germany,Number of employees,D49T53,Transportation and storage,2128500
Ireland,Turnover,D68,Real estate activities,3271.76731950958
Romania,Turnover,D69T82,Other business sector services,20976.3867889789
Lithuania,Number of employees,D55T56,Accommodation and food service activities,40127
Ireland,Number of enterprises,D69T82,Other business sector services,40186
Turkey,Number of enterprises,D69T82,Other business sector services,47506
Germany,Number of enterprises,D68,Real estate activities,127155
Netherlands,Number of enterprises,D69T82,Other business sector services,328470
Romania,Number of enterprises,D58T63,Information and communication,20620
Turkey,Turnover,D10T33,Manufacturing,1084728.21143161
Iceland,Turnover,D41T43,Construction,185878.993146245
Czech Republic,Number of employees,D68,Real estate activities,38095
Ireland,Turnover,D58T63,Information and communication,101163.074358084
Turkey,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",21616.6092173008
Ireland,Number of employees,D55T56,Accommodation and food service activities,158230
Lithuania,Number of employees,D41T43,Construction,96081
Turkey,Turnover,D49T53,Transportation and storage,237514.049495766
Germany,Number of enterprises,D58T63,Information and communication,120857
Lithuania,Number of enterprises,D69T82,Other business sector services,7151
Czech Republic,Turnover,D55T56,Accommodation and food service activities,126594.432332203
Netherlands,Turnover,D69T82,Other business sector services,72173.9938610403
Czech Republic,Number of enterprises,D55T56,Accommodation and food service activities,58612
Latvia,Number of employees,D41T43,Construction,61879
Lithuania,Turnover,D68,Real estate activities,1238.71864826628
Latvia,Number of enterprises,D49T53,Transportation and storage,7307
Netherlands,Number of enterprises,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,246561
Czech Republic,Number of employees,D58T63,Information and communication,99543
Lithuania,Number of enterprises,D55T56,Accommodation and food service activities,5933
Lithuania,Turnover,D49T53,Transportation and storage,7170.59934288506
Germany,Number of employees,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,5778760
Lithuania,Turnover,D10T33,Manufacturing,16594.6843023506
Latvia,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",363
Latvia,Number of employees,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,153663
Latvia,Turnover,D49T53,Transportation and storage,4748.85707178927
Iceland,Turnover,D68,Real estate activities,91080.2920832184
Norway,Turnover,D68,Real estate activities,126120.393766188
Latvia,Number of enterprises,D69T82,Other business sector services,6873
Latvia,Number of enterprises,D10T33,Manufacturing,10523
Netherlands,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,534847.980923851
Lithuania,Number of enterprises,D10T33,Manufacturing,19398
Lithuania,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",13064
Germany,Number of enterprises,D49T53,Transportation and storage,101415
Norway,Number of enterprises,D69T82,Other business sector services,46814
Switzerland,Number of enterprises,D69T82,Other business sector services,8574
Norway,Turnover,D58T63,Information and communication,212504.459675441
Switzerland,Number of enterprises,D69T82,Other business sector services,23822
Latvia,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",11228
Iceland,Turnover,D58T63,Information and communication,165231.279104464
Turkey,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,1844469.64094157
Germany,Number of employees,D69T82,Other business sector services,3096620
Norway,Number of employees,D55T56,Accommodation and food service activities,107775
Romania,Number of enterprises,D68,Real estate activities,14472
Latvia,Number of enterprises,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,28580
Switzerland,Turnover,D49T53,Transportation and storage,58763.1183914253
Korea,Turnover,D10T33,Manufacturing,1533929319.50134
Korea,Number of employees,D10T33,Manufacturing,3667210
Korea,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",129022302.858525
Korea,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",57110
Japan,Turnover,D10T33,Manufacturing,357128579.368295
Japan,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",23311702.6371073
Japan,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",338276.98483615
Japan,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,453267385.655019
Cyprus,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",243.327781034483
Cyprus,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",2130
Iceland,Turnover,D69T82,Other business sector services,124173.771517912
Cyprus,Number of employees,D68,Real estate activities,1835
Cyprus,Number of enterprises,D05T09,Mining and quarrying,58
Cyprus,Number of enterprises,D58T63,Information and communication,1128
Latvia,Number of employees,D10T33,Manufacturing,115356
Cyprus,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",58
Cyprus,Turnover,D10T33,Manufacturing,2576.21035135249
Cyprus,Number of enterprises,D49T53,Transportation and storage,2995
Cyprus,Number of employees,D49T53,Transportation and storage,15462
Cyprus,Number of enterprises,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,16070
Cyprus,Number of employees,D41T43,Construction,17700
Cyprus,Number of enterprises,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",184
Cyprus,Turnover,D69T82,Other business sector services,365.712642754789
Cyprus,Turnover,D69T82,Other business sector services,1472.49356086015
Cyprus,Number of employees,D58T63,Information and communication,9087
Cyprus,Number of employees,D55T56,Accommodation and food service activities,37019
Cyprus,Number of enterprises,D10T33,Manufacturing,5019
Cyprus,Turnover,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",567.764822413793
Switzerland,Number of enterprises,D68,Real estate activities,4403
Cyprus,Number of employees,D35T39,"Electricity, gas, water supply, sewerage, waste and remediation services",1613
Cyprus,Number of enterprises,D69T82,Other business sector services,6343
Cyprus,Turnover,D45T47,Wholesale and retail trade; repair of motor vehicles and motorcycles,9832.33490320115
Cyprus,Turnover,D05T09,Mining and quarrying,88.318972375479
Cyprus,Number of enterprises,D68,Real estate activities,807
Cyprus,Number of employees,D05T09,Mining and quarrying,420
